"TypeNamespacePrefix","TypeName","QualifiedType","ContentStyle","SimpleStyle","IsMetadata","IsAdapter","IsAugmentation","Keywords","ExampleContent","UsageInfo","Definition","SimpleTypeNamespacePrefix","SimpleTypeName","SimpleQualifiedType","ParentTypeNamespacePrefix","ParentTypeName","ParentQualifiedType"
"nc","ActivityConveyanceAssociationType","nc:ActivityConveyanceAssociationType","CCC",,0,0,0,"","","","A data type for an association between an activity and a conveyance.","","","","nc","AssociationType","nc:AssociationType"
"nc","ActivityDocumentAssociationType","nc:ActivityDocumentAssociationType","CCC",,0,0,0,,,,"A data type for an association between an activity and a document.","","","","nc","AssociationType","nc:AssociationType"
"nc","ActivityFacilityAssociationType","nc:ActivityFacilityAssociationType","CCC","",0,0,0,"","","","A data type for an association between an activity and a facility.","","","","nc","AssociationType","nc:AssociationType"
"nc","ActivityItemAssociationType","nc:ActivityItemAssociationType","CCC",,0,0,0,,,,"A data type for an association between an activity and an item.","","","","nc","AssociationType","nc:AssociationType"
"nc","ActivityOrganizationAssociationType","nc:ActivityOrganizationAssociationType","CCC","",0,0,0,"","","","A data type for an association between an activity and an organization.","","","","nc","AssociationType","nc:AssociationType"
"nc","ActivityPersonAssociationType","nc:ActivityPersonAssociationType","CCC",,0,0,0,,,,"A data type for an association between an activity and a person.","","","","nc","AssociationType","nc:AssociationType"
"nc","ActivityScheduleAssociationType","nc:ActivityScheduleAssociationType","CCC","",0,0,0,"","","","A data type for an association between an activity and its schedule.","","","","nc","AssociationType","nc:AssociationType"
"nc","ActivitySiteAssociationType","nc:ActivitySiteAssociationType","CCC","",0,0,0,"","","","A data type for an association between an activity and a site.","","","","nc","AssociationType","nc:AssociationType"
"nc","ActivityType","nc:ActivityType","CCC","",0,0,0,"process","","An activity can be made up of multiple events.","A data type for a single or set of related actions, events, or process steps.","","","","","",""
"nc","AddressCategoryCodeSimpleType","nc:AddressCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a kind of address.","xs","token","xs:token","","",""
"nc","AddressCategoryCodeType","nc:AddressCategoryCodeType","CSC","atomic",0,0,0,"","","","A data type for a kind of address.","nc","AddressCategoryCodeSimpleType","nc:AddressCategoryCodeSimpleType","","",""
"nc","AddressGridType","nc:AddressGridType","CCC",,0,0,0,"","","May be used to denote the area of jurisdiction of an agency, such as a law enforcement or emergency response agency.","A data type for a location identified by a unit of a grid system overlaid on an area.","","","","","",""
"nc","AddressType","nc:AddressType","CCC",,0,0,0,,,,"A data type for a geophysical location described by postal information.","","","","","",""
"nc","AircraftType","nc:AircraftType","CCC",,0,0,0,"plane, airplane, helicopter, jet, drone, glider, unmanned aircraft, UAV",,,"A data type for a mode of transportation capable of flying in the air.","","","","nc","ConveyanceType","nc:ConveyanceType"
"nc","AirportType","nc:AirportType","CCC","",0,0,0,"","","","A data type for an airport facility.","","","","nc","FacilityType","nc:FacilityType"
"nc","AmountType","nc:AmountType","CCC","",0,0,0,"dollars, cash, currency","","","A data type for an amount of money.","","","","","",""
"nc","AngleMeasureType","nc:AngleMeasureType","CCC","",0,0,0,"","","","A data type for a measure of an angular value.","","","","nc","MeasureType","nc:MeasureType"
"nc","AngularMeasureType","nc:AngularMeasureType","CCC",,0,0,0,,,,"A data type for the measurement of an angle.","","","","","",""
"nc","AngularMinuteSimpleType","nc:AngularMinuteSimpleType","S","atomic",0,0,0,,,,"A data type for a minute of a degree, with a restricted range of 0 (inclusive) to 60 (exclusive).","xs","decimal","xs:decimal","","",""
"nc","AngularMinuteType","nc:AngularMinuteType","CSC",,0,0,0,,,,"A data type for a minute of a degree, with a restricted range of 0 (inclusive) to 60 (exclusive).","nc","AngularMinuteSimpleType","nc:AngularMinuteSimpleType","","",""
"nc","AngularRateMeasureType","nc:AngularRateMeasureType","CCC","",0,0,0,"","","","A data type for a measure of the angular rate of change.","","","","nc","MeasureType","nc:MeasureType"
"nc","AngularSecondSimpleType","nc:AngularSecondSimpleType","S","atomic",0,0,0,,,,"A data type for a second of a minute, with a restricted range of 0 (inclusive) to 60 (exclusive).","xs","decimal","xs:decimal","","",""
"nc","AngularSecondType","nc:AngularSecondType","CSC",,0,0,0,,,,"A data type for a second of a minute, with a restricted range of 0 (inclusive) to 60 (exclusive).","nc","AngularSecondSimpleType","nc:AngularSecondSimpleType","","",""
"nc","AnomalyType","nc:AnomalyType","CCC","",0,0,0,"","","","A data type for an out-of-the-ordinary occurrence.","","","","","",""
"nc","AreaMeasureType","nc:AreaMeasureType","CCC","",0,0,0,"","","","A data type for a measure of the amount of space covered by a flat surface or piece of land.","","","","nc","MeasureType","nc:MeasureType"
"nc","AreaType","nc:AreaType","CCC",,0,0,0,,,,"A data type for a location identified by geographic boundaries.","","","","","",""
"nc","ArrivalType","nc:ArrivalType","CCC","",0,0,0,"","","","A data type for a coming to one location from another.","","","","","",""
"nc","AssessmentType","nc:AssessmentType","CCC",,0,0,0,,,"Within the justice domain, examples assessments include: gambling, psychological, chemical dependency, psycho-sexual assessments.  These evaluations are frequently done in the context of pre-plea and pre-sentencing investigations (PSI).","A data type for an evaluation, appraisal, or assessment of something or someone.","","","","nc","ActivityType","nc:ActivityType"
"nc","AssociationType","nc:AssociationType","CCC","",0,0,0,"","","","A data type for an association, connection, relationship, or involvement somehow linking people, things, and/or activities together.","","","","","",""
"nc","BearingType","nc:BearingType","CCC","",0,0,0,"","","","A data type for a direction in a polar coordinate system.","","","","","",""
"nc","BinaryHashFunctionCodeSimpleType","nc:BinaryHashFunctionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a hash function used to generate a hash value representing an object encoded in a binary format.","xs","token","xs:token","","",""
"nc","BinaryHashFunctionCodeType","nc:BinaryHashFunctionCodeType","CSC","atomic",0,0,0,"","","","A data type for a hash function used to generate a hash value representing an object encoded in a binary format.","nc","BinaryHashFunctionCodeSimpleType","nc:BinaryHashFunctionCodeSimpleType","","",""
"nc","BinaryHashType","nc:BinaryHashType","CCC","",0,0,0,"","","","A data type for a hash value representing an object encoded in a binary format.","","","","","",""
"nc","BinaryType","nc:BinaryType","CCC",,0,0,0,"BLOB, blob, multimedia, object, binary large object",,"Binaries are used for images, audio, and other multimedia objects.  Use ImageType, a specialization of BinaryType, for images.","A data type for a digital representation of an object encoded in a binary format.","","","","","",""
"nc","BooleanListSimpleType","nc:BooleanListSimpleType","S","list",0,0,0,"","","","A data type for a white space-delimited list of boolean.","xs","boolean","xs:boolean","","",""
"nc","BooleanListType","nc:BooleanListType","CSC","",0,0,0,"","","","A data type for a white space-delimited list of boolean.","nc","BooleanListSimpleType","nc:BooleanListSimpleType","","",""
"nc","CapabilityType","nc:CapabilityType","CCC","",0,0,0,"","","","A data type for an ability to complete a task or execute a course of action under specified condition and level of performance.","","","","","",""
"nc","CaseDispositionDecisionType","nc:CaseDispositionDecisionType","CCC",,0,0,0,,,,"A data type for the disposition of a case occurring as a result of some decision.","","","","","",""
"nc","CaseDispositionType","nc:CaseDispositionType","CCC",,0,0,0,,,,"A data type for an outcome or processing of a case.","","","","nc","DispositionType","nc:DispositionType"
"nc","CaseType","nc:CaseType","CCC",,0,0,0,,,,"A data type for an aggregation of information about a set of related activities and events.","","","","nc","ActivityType","nc:ActivityType"
"nc","CaveatType","nc:CaveatType","CCC","",0,0,0,"","","","A data type for warning or caution information.","","","","","",""
"nc","CircularRegionType","nc:CircularRegionType","CCC","",0,0,0,"","","","A data type for a circular area identified by a center coordinate and a radius.","","","","","",""
"nc","CodeType","nc:CodeType","CSC","",0,0,0,"","","","A data type for a code with codes sourced from an external code list.","xs","token","xs:token","","",""
"nc","CommentType","nc:CommentType","CCC","",0,0,0,"","","","A data type for a comment, note, or remark providing additional information.","","","","","",""
"nc","ConditionType","nc:ConditionType","CCC",,0,0,0,,,"Failure to meet or comply with a condition may result in negative consequences.","A data type for a requirement or stipulation.","","","","nc","ActivityType","nc:ActivityType"
"nc","ConsumptionRateMeasureType","nc:ConsumptionRateMeasureType","CCC","",0,0,0,"","","","A data type for a measure of a rate of consumption.","","","","nc","MeasureType","nc:MeasureType"
"nc","ContactInformationAvailabilityCodeSimpleType","nc:ContactInformationAvailabilityCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a period of time or a situation in which an entity is available to be contacted with the given contact information.","xs","token","xs:token","","",""
"nc","ContactInformationAvailabilityCodeType","nc:ContactInformationAvailabilityCodeType","CSC","",0,0,0,"","","","A data type for a period of time or a situation in which an entity is available to be contacted with the given contact information.","nc","ContactInformationAvailabilityCodeSimpleType","nc:ContactInformationAvailabilityCodeSimpleType","","",""
"nc","ContactInformationType","nc:ContactInformationType","CCC",,0,0,0,,,,"A data type for how to contact a person or an organization.","","","","","",""
"nc","ContactRadioType","nc:ContactRadioType","CCC",,0,0,0,,,,"A data type for a method of contacting a person or organization by messages over a radio.","","","","","",""
"nc","ConveyanceType","nc:ConveyanceType","CCC","",0,0,0,"transportation, mode of transport","","","A data type for a means of transport from place to place.","","","","nc","ItemType","nc:ItemType"
"nc","CountryType","nc:CountryType","CCC","",0,0,0,"","","","A data type for a country, territory, dependency, or other such geopolitical subdivision of a location.","","","","","",""
"nc","CrisisType","nc:CrisisType","CCC","",0,0,0,"","","","A data type for a crisis.","","","","","",""
"nc","CrossStreetType","nc:CrossStreetType","CCC",,0,0,0,,,,"A data type for a location identified by two or more streets which intersect.","","","","","",""
"nc","DateRangeType","nc:DateRangeType","CCC","",0,0,0,"","","","A data type for a range of dates.","","","","","",""
"nc","DateType","nc:DateType","CCC",,0,0,0,,,,"A data type for a calendar date.","","","","","",""
"nc","DayOfWeekCodeSimpleType","nc:DayOfWeekCodeSimpleType","S","atomic",0,0,0,"","","","A data type for days of the week.","xs","token","xs:token","","",""
"nc","DayOfWeekCodeType","nc:DayOfWeekCodeType","CSC","",0,0,0,"","","","A data type for days of the week.","nc","DayOfWeekCodeSimpleType","nc:DayOfWeekCodeSimpleType","","",""
"nc","DecalType","nc:DecalType","CCC",,0,0,0,,,"Can be used to describe a decal attached to a permanent registration plate on a conveyance.","A data type for a sticker.","","","","","",""
"nc","DecimalListSimpleType","nc:DecimalListSimpleType","S","list",0,0,0,"","","","A data type for a white space-delimited list of decimal.","xs","decimal","xs:decimal","","",""
"nc","DecimalListType","nc:DecimalListType","CSC","",0,0,0,"","","","A data type for a white space-delimited list of decimal.","nc","DecimalListSimpleType","nc:DecimalListSimpleType","","",""
"nc","DecimalRangeType","nc:DecimalRangeType","CCC","",0,0,0,"","","","A data type for a range of decimal values.","","","","","",""
"nc","Degree180PlusMinusSimpleType","nc:Degree180PlusMinusSimpleType","S","atomic",0,0,0,"","","","A data type for an angle measured in degrees between -180 and 180.","xs","decimal","xs:decimal","","",""
"nc","Degree180PlusMinusType","nc:Degree180PlusMinusType","CSC","",0,0,0,"","","","A data type for an angle measured in degrees between -180 and 180.","nc","Degree180PlusMinusSimpleType","nc:Degree180PlusMinusSimpleType","","",""
"nc","Degree360SimpleType","nc:Degree360SimpleType","S","atomic",0,0,0,"","","","A data type for a value between 0 (inclusive) and 360 (exclusive).","xs","decimal","xs:decimal","","",""
"nc","Degree360Type","nc:Degree360Type","CSC","atomic",0,0,0,"","","","A data type for a value between 0 (inclusive) and 360 (exclusive).","nc","Degree360SimpleType","nc:Degree360SimpleType","","",""
"nc","Degree90PlusMinusSimpleType","nc:Degree90PlusMinusSimpleType","S","atomic",0,0,0,"","","","A data type for an angle measured in degrees between -90 and 90.","xs","decimal","xs:decimal","","",""
"nc","Degree90PlusMinusType","nc:Degree90PlusMinusType","CSC","",0,0,0,"","","","A data type for an angle measured in degrees between -90 and 90.","nc","Degree90PlusMinusSimpleType","nc:Degree90PlusMinusSimpleType","","",""
"nc","Degree90SimpleType","nc:Degree90SimpleType","S","atomic",0,0,0,"","","","A data type for a value between 0 (inclusive) and 90 (exclusive).","xs","decimal","xs:decimal","","",""
"nc","Degree90Type","nc:Degree90Type","CSC","atomic",0,0,0,"","","","A data type for a value between 0 (inclusive) and 90 (exclusive).","nc","Degree90SimpleType","nc:Degree90SimpleType","","",""
"nc","DepartureType","nc:DepartureType","CCC","",0,0,0,"","","","A data type for a leaving from one location to another.","","","","","",""
"nc","DeviceInformationAssociationType","nc:DeviceInformationAssociationType","CCC","",0,0,0,"","","","A data type for an association between a device and a message, website, binary, or other kind of information.","","","","nc","AssociationType","nc:AssociationType"
"nc","DeviceType","nc:DeviceType","CCC","",0,0,0,"","","","A data type for a device.","","","","nc","ItemType","nc:ItemType"
"nc","DirectDialTelephoneNumberType","nc:DirectDialTelephoneNumberType","CCC","",0,0,0,"","","","A data type for a telephone number consisting of a shortened sequence of numbers that can be used within a local telephone system, such as a particular network or a corporate phone system.","","","","","",""
"nc","DirectionCodeSimpleType","nc:DirectionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for compass directions.","xs","string","xs:string","","",""
"nc","DirectionCodeType","nc:DirectionCodeType","CSC",,0,0,0,,,,"A data type for compass directions.","nc","DirectionCodeSimpleType","nc:DirectionCodeSimpleType","","",""
"nc","DisciplinaryActionType","nc:DisciplinaryActionType","CCC",,0,0,0,,,,"A data type for an activity assigned to a person for the purpose of self-improvement, punishment, or restitution.","","","","nc","ActivityType","nc:ActivityType"
"nc","DispositionType","nc:DispositionType","CCC",,0,0,0,,,,"A data type for a result or outcome that is the product of handling, processing, or finalizing something.","","","","","",""
"nc","DocumentAssociationType","nc:DocumentAssociationType","CCC","",0,0,0,"","","","A data type for a relationship between documents.","","","","nc","AssociationType","nc:AssociationType"
"nc","DocumentType","nc:DocumentType","CCC",,0,0,0,"resource, file, source, article, letter, form",,,"A data type for a paper or electronic document.","","","","","",""
"nc","DoubleListSimpleType","nc:DoubleListSimpleType","S","list",0,0,0,"","","","A data type for a white space-delimited list of double.","xs","double","xs:double","","",""
"nc","DoubleListType","nc:DoubleListType","CSC","",0,0,0,"","","","A data type for a white space-delimited list of double.","nc","DoubleListSimpleType","nc:DoubleListSimpleType","","",""
"nc","DoubleRangeType","nc:DoubleRangeType","CCC","",0,0,0,"","","","A data type for a range of double values.","","","","","",""
"nc","DrugType","nc:DrugType","CCC",,0,0,0,"crack, cocaine, marijuana, heroin, methamphetamine, prescription medication",,,"A data type for a legal or illegal substance that can be used as a medicine or a narcotic.","","","","nc","SubstanceType","nc:SubstanceType"
"nc","EducationLevelType","nc:EducationLevelType","CCC","",0,0,0,"","","","A data type for a level of education reached by a person.","","","","","",""
"nc","EducationQualificationType","nc:EducationQualificationType","CCC","",0,0,0,"","","","A data type for a degree, certificate, credit, or other educational qualification obtained by a person.","","","","","",""
"nc","EducationType","nc:EducationType","CCC","",0,0,0,"","","","A data type for a person's educational background.","","","","","",""
"nc","ElectronicAddressType","nc:ElectronicAddressType","CCC","",0,0,0,"","","","A data type for an address, ID, or Uniform Resource Locator (URL) that uniquely identifies a specific site on the Internet or another network.","","","","","",""
"nc","EmployeeAssignmentAssociationType","nc:EmployeeAssignmentAssociationType","CCC","",0,0,0,"","","","A data type for an association between an employee and a position or post for which that employee has been temporarily assigned to for some period of time.","","","","nc","EmploymentAssociationType","nc:EmploymentAssociationType"
"nc","EmployerType","nc:EmployerType","CCC","",0,0,0,"","","","A data type for an organization or person that employs a person.","","","","nc","EntityType","nc:EntityType"
"nc","EmploymentAssociationType","nc:EmploymentAssociationType","CCC","",0,0,0,"","","","A data type for an association between an employee and an employer.","","","","nc","AssociationType","nc:AssociationType"
"nc","EmploymentPositionBasisCodeSimpleType","nc:EmploymentPositionBasisCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a nature or duration of the employment position.","xs","token","xs:token","","",""
"nc","EmploymentPositionBasisCodeType","nc:EmploymentPositionBasisCodeType","CSC","atomic",0,0,0,"","","","A data type for a nature or duration of the employment position.","nc","EmploymentPositionBasisCodeSimpleType","nc:EmploymentPositionBasisCodeSimpleType","","",""
"nc","EmploymentPositionOrganizationAssociationType","nc:EmploymentPositionOrganizationAssociationType","CCC","",0,0,0,"","","","A data type for an association between an employment position and an organization.","","","","nc","AssociationType","nc:AssociationType"
"nc","EmploymentPositionType","nc:EmploymentPositionType","CCC","",0,0,0,"","","","A data type for a job, post, or group of duties and responsibilities to be performed by an employee.","","","","","",""
"nc","EmptyReasonCodeSimpleType","nc:EmptyReasonCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a reason why a data value was not provided.","xs","token","xs:token","","",""
"nc","EmptyReasonCodeType","nc:EmptyReasonCodeType","CSC","",0,0,0,"","","","A data type for a reason why a data value was not provided.","nc","EmptyReasonCodeSimpleType","nc:EmptyReasonCodeSimpleType","","",""
"nc","EncounterClassificationType","nc:EncounterClassificationType","CCC","",0,0,0,"","","","A data type for a kind of encounter between a person or item of interest and a governmental element, such as an organization, official or surveillance system.","","","","","",""
"nc","EntityType","nc:EntityType","CCC","",0,0,0,"","","","A data type for a person, organization, or item.","","","","","",""
"nc","EquipmentType","nc:EquipmentType","CCC","",0,0,0,"","","","A data type for a tangible property (other than land or buildings) of more or less durable nature which is useful in carrying on the operations of a business.","","","","","",""
"nc","FacilityAssociationType","nc:FacilityAssociationType","CCC",,0,0,0,,,,"A data type for an association between facilities.","","","","nc","AssociationType","nc:AssociationType"
"nc","FacilityDocumentAssociationType","nc:FacilityDocumentAssociationType","CCC",,0,0,0,,,,"A data type for an association between a facility and a document.","","","","nc","AssociationType","nc:AssociationType"
"nc","FacilityFunctionType","nc:FacilityFunctionType","CCC","",0,0,0,"","","","A data type for a purpose or use of a facility.","","","","","",""
"nc","FacilityImageAssociationType","nc:FacilityImageAssociationType","CCC",,0,0,0,,,,"A data type for an association between a facility and an image.","","","","nc","AssociationType","nc:AssociationType"
"nc","FacilityPersonAssociationType","nc:FacilityPersonAssociationType","CCC",,0,0,0,,,,"A data type for an association between a facility and a person.","","","","nc","AssociationType","nc:AssociationType"
"nc","FacilitySiteAssociationType","nc:FacilitySiteAssociationType","CCC","",0,0,0,"","","","A data type for an association between a facility and a site.","","","","nc","AssociationType","nc:AssociationType"
"nc","FacilitySubFacilityAssociationType","nc:FacilitySubFacilityAssociationType","CCC","",0,0,0,"","","","A data type for an association between a facility and its sub-facility.","","","","nc","AssociationType","nc:AssociationType"
"nc","FacilityType","nc:FacilityType","CCC","",0,0,0,"","","","A data type for one or more buildings, places, or structures that together provide a particular service.","","","","","",""
"nc","FinancialAccountHolderCodeSimpleType","nc:FinancialAccountHolderCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a kind of financial account holder.","xs","token","xs:token","","",""
"nc","FinancialAccountHolderCodeType","nc:FinancialAccountHolderCodeType","CSC","atomic",0,0,0,"","","","A data type for a kind of financial account holder.","nc","FinancialAccountHolderCodeSimpleType","nc:FinancialAccountHolderCodeSimpleType","","",""
"nc","FinancialAccountHolderType","nc:FinancialAccountHolderType","CCC","",0,0,0,"","","","A data type for an entity that holds a financial account.","","","","nc","EntityType","nc:EntityType"
"nc","FinancialAccountNumberCategoryCodeSimpleType","nc:FinancialAccountNumberCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a kind of financial account number.","xs","token","xs:token","","",""
"nc","FinancialAccountNumberCategoryCodeType","nc:FinancialAccountNumberCategoryCodeType","CSC","atomic",0,0,0,"","","","A data type for a kind of financial account number.","nc","FinancialAccountNumberCategoryCodeSimpleType","nc:FinancialAccountNumberCategoryCodeSimpleType","","",""
"nc","FinancialAccountType","nc:FinancialAccountType","CCC","",0,0,0,"","","","A data type for a financial account maintained by a financial institution.","","","","","",""
"nc","FiscalYearDateType","nc:FiscalYearDateType","CSC","",0,0,0,"","","","A data type for a year of a twelve month period that does not necessarily correspond to the calendar year.","","","","niem-xs","gYear","niem-xs:gYear"
"nc","FullTelephoneNumberType","nc:FullTelephoneNumberType","CCC",,0,0,0,,,,"A data type for a full telephone number.","","","","","",""
"nc","GenericEntityType","nc:GenericEntityType","CCC","",0,0,0,"","","","A data type for a basic set of information about a person or an organization.","","","","","",""
"nc","HighwayType","nc:HighwayType","CCC",,0,0,0,,,,"A data type for a major public road.","","","","","",""
"nc","IdentificationType","nc:IdentificationType","CCC",,0,0,0,,,,"A data type for a representation of an identity.","","","","","",""
"nc","IdentityType","nc:IdentityType","CCC","",0,0,0,"","","","A data type for a set of known aspects or characteristics by which a person is defined or recognized.","","","","","",""
"nc","ImagePoseCodeSimpleType","nc:ImagePoseCodeSimpleType","S","atomic",0,0,0,"","","","A data type for angles of an entity's pose in a photograph.","xs","token","xs:token","","",""
"nc","ImagePoseCodeType","nc:ImagePoseCodeType","CSC","",0,0,0,"","","","A data type for angles of an entity's pose in a photograph.","nc","ImagePoseCodeSimpleType","nc:ImagePoseCodeSimpleType","","",""
"nc","ImageType","nc:ImageType","CCC",,0,0,0,,,,"A data type for a picture or visual representation of something.","","","","nc","BinaryType","nc:BinaryType"
"nc","IncidentType","nc:IncidentType","CCC",,0,0,0,,,,"A data type for an occurrence or an event that may require a response.","","","","nc","ActivityType","nc:ActivityType"
"nc","InjuryType","nc:InjuryType","CCC","",0,0,0,"","","","A data type for a form of harm or damage sustained by a person.","","","","","",""
"nc","InstantMessengerType","nc:InstantMessengerType","CCC",,0,0,0,"","","","A data type for a user account for an instant messaging program by which a person or organization may be contacted.","","","","","",""
"nc","InsuranceType","nc:InsuranceType","CCC",,0,0,0,"policy",,,"A data type for coverage by a contract whereby one party agrees to indemnify or guarantee another against loss by a specified contingent event or peril.","","","","","",""
"nc","IntangibleItemType","nc:IntangibleItemType","CCC",,0,0,0,,,,"A data type for an intellectual property item.","","","","nc","ItemType","nc:ItemType"
"nc","IntegerListSimpleType","nc:IntegerListSimpleType","S","list",0,0,0,"","","","A data type for a list of integers.","xs","integer","xs:integer","","",""
"nc","IntegerListType","nc:IntegerListType","CSC","",0,0,0,"","","","A data type for a list of integers.","nc","IntegerListSimpleType","nc:IntegerListSimpleType","","",""
"nc","IntegerRangeType","nc:IntegerRangeType","CCC","",0,0,0,"","","","A data type for a range of integer values.","","","","","",""
"nc","IntellectualPropertyType","nc:IntellectualPropertyType","CCC",,0,0,0,"patents, trademarks, copyright material",,,"A data type for property that results from original thought or creativity.","","","","nc","IntangibleItemType","nc:IntangibleItemType"
"nc","InternationalTelephoneNumberType","nc:InternationalTelephoneNumberType","CCC",,0,0,0,,,,"A data type for an international telephone number.","","","","","",""
"nc","ItemContainerAssociationType","nc:ItemContainerAssociationType","CCC",,0,0,0,,,,"A data type for an association between an item and something in which it is held.","","","","nc","AssociationType","nc:AssociationType"
"nc","ItemDispositionType","nc:ItemDispositionType","CCC",,0,0,0,,,,"A data type for a result or outcome that happens to a property item after it has been handled or processed.","","","","nc","DispositionType","nc:DispositionType"
"nc","ItemEntityAssociationType","nc:ItemEntityAssociationType","CCC","",0,0,0,"","","","A data type for an association between an item and an entity.","","","","nc","AssociationType","nc:AssociationType"
"nc","ItemInsuranceAssociationType","nc:ItemInsuranceAssociationType","CCC","",0,0,0,"","","","A data type for an association between an item and its insurance.","","","","nc","AssociationType","nc:AssociationType"
"nc","ItemLocationAssociationType","nc:ItemLocationAssociationType","CCC",,0,0,0,,,,"A data type for an association between a property and a location.","","","","nc","AssociationType","nc:AssociationType"
"nc","ItemTransactionType","nc:ItemTransactionType","CCC",,0,0,0,,,,"A data type for a transfer of ownership of an item.","","","","nc","ActivityType","nc:ActivityType"
"nc","ItemType","nc:ItemType","CCC",,0,0,0,,,,"A data type for an article or thing.","","","","","",""
"nc","ItemValueType","nc:ItemValueType","CCC",,0,0,0,,,,"A data type for an evaluation of the monetary worth of an item.","","","","","",""
"nc","JurisdictionType","nc:JurisdictionType","CCC",,0,0,0,,,,"A data type for a geopolitical area in which an organization, person, or object has a specific range of authority.","","","","","",""
"nc","LanguageType","nc:LanguageType","CCC","",0,0,0,"","","","A data type for a language.","","","","","",""
"nc","LatitudeCoordinateType","nc:LatitudeCoordinateType","CCC",,0,0,0,,,,"A data type for a measurement of the angular distance between a point on the Earth and the Equator.","","","","","",""
"nc","LatitudeDegreeSimpleType","nc:LatitudeDegreeSimpleType","S","atomic",0,0,0,,,,"A data type for a degree of latitude.","xs","decimal","xs:decimal","","",""
"nc","LatitudeDegreeType","nc:LatitudeDegreeType","CSC",,0,0,0,,,,"A data type for a degree of latitude.","nc","LatitudeDegreeSimpleType","nc:LatitudeDegreeSimpleType","","",""
"nc","LengthMeasureType","nc:LengthMeasureType","CCC","",0,0,0,"","","","A data type for a measure of a distance or extent.","","","","nc","MeasureType","nc:MeasureType"
"nc","LocaleType","nc:LocaleType","CCC",,0,0,0,,,"This could be of any size (jurisdiction, state, country, etc.) for administrative, official, or cultural purposes.","A data type for a geopolitical area.","","","","","",""
"nc","Location2DGeospatialCoordinateType","nc:Location2DGeospatialCoordinateType","CCC","",0,0,0,"","","","A data type for a location identified by latitude and longitude.","","","","","",""
"nc","Location3DGeospatialCoordinateType","nc:Location3DGeospatialCoordinateType","CCC","",0,0,0,"","","","A data type for a location identified by latitude, longitude, and height.","","","","nc","Location2DGeospatialCoordinateType","nc:Location2DGeospatialCoordinateType"
"nc","LocationContactInformationAssociationType","nc:LocationContactInformationAssociationType","CCC",,0,0,0,,,,"A data type for an association between a location and contact information.","","","","nc","AssociationType","nc:AssociationType"
"nc","LocationHeightMeasureType","nc:LocationHeightMeasureType","CCC","",0,0,0,"","","","A data type for a measurement of the height of a location relative to a reference point.","","","","nc","LengthMeasureType","nc:LengthMeasureType"
"nc","LocationPartType","nc:LocationPartType","CCC","",0,0,0,"","","","A data type for a unit within a facility, building, or structure at a location.","","","","","",""
"nc","LocationType","nc:LocationType","CCC","",0,0,0,"","","","A data type for geospatial location.","","","","","",""
"nc","LongitudeCoordinateType","nc:LongitudeCoordinateType","CCC",,0,0,0,,,,"A data type for a measurement of the angular distance between a point on the Earth and the Prime Meridian.","","","","","",""
"nc","LongitudeDegreeSimpleType","nc:LongitudeDegreeSimpleType","S","atomic",0,0,0,,,,"A data type for a degree of longitude.","xs","decimal","xs:decimal","","",""
"nc","LongitudeDegreeType","nc:LongitudeDegreeType","CSC",,0,0,0,,,,"A data type for a degree of longitude.","nc","LongitudeDegreeSimpleType","nc:LongitudeDegreeSimpleType","","",""
"nc","ManifestType","nc:ManifestType","CCC","",0,0,0,"","","","A data type for the information about the persons and/or cargo transported on a conveyance trip.","","","","nc","DocumentType","nc:DocumentType"
"nc","MapLocationType","nc:MapLocationType","CCC",,0,0,0,,,"Map may be paper or digital.","A data type for a location identified by map or grid coordinates.","","","","","",""
"nc","MeasureType","nc:MeasureType","CCC",,0,0,0,,,,"A data type for a measurement.","","","","","",""
"nc","MedicalConditionType","nc:MedicalConditionType","CCC",,0,0,0,"disease, illness, injury, disability",,,"A data type for a state of health, on-going or present.","","","","","",""
"nc","MessageCategoryFATCACodeSimpleType","nc:MessageCategoryFATCACodeSimpleType","S","atomic",0,0,0,"","","","A data type for kind of Foreign Account Tax Compliance Act (FATCA) message.","xs","token","xs:token","","",""
"nc","MessageCategoryFATCACodeType","nc:MessageCategoryFATCACodeType","CSC","atomic",0,0,0,"","","","A data type for kind of Foreign Account Tax Compliance Act (FATCA) message.","nc","MessageCategoryFATCACodeSimpleType","nc:MessageCategoryFATCACodeSimpleType","","",""
"nc","MessageType","nc:MessageType","CCC","",0,0,0,"","","","A data type for an electronic form of communication that can be exchanged asynchronously.","","","","","",""
"nc","MetadataType","nc:MetadataType","CCC",,1,0,0,"SuperType, attributes",,,"A data type for information that further qualifies primary data; data about data.","","","","","",""
"nc","MilitaryDischargeCategoryCodeSimpleType","nc:MilitaryDischargeCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds of discharges a person may receive from military service.","xs","token","xs:token","","",""
